,ID,Label,snr,amplitude,peak_frequency,central_freq,duration,bandwidth,chisq,chisq_dof,GPStime,channel,Air_Compressor,Blip,Chirp,Extremely_Loud,Helix,Koi_Fish,Light_Modulation,Low_Frequency_Burst,Low_Frequency_Lines,None_of_the_Above,No_Glitch,Paired_Doves,Power_Line,Repeating_Blips,Scattered_Light,Scratchy,Tomte,Violin_Mode,Wandering_Line,Whistle
9611,qLdgbO6Lfs,No_Glitch,7.82092,5.01135e-23,85.39371,3449.64372,1.0625,6769.27381,0.0,0.0,1134134587.72,H1:GDS-CALIB_STRAIN,1.26885140617e-06,1.33524474677e-06,7.40168843549e-07,5.59291493119e-07,2.16565308619e-06,1.32158731958e-07,3.62146330701e-08,4.61609097613e-08,0.000249313190579,0.000186638455489,0.94412279129,6.14847579072e-07,0.0277993045747,2.52498193731e-06,1.91923686543e-06,0.0275616571307,6.94308482707e-07,9.9675344245e-06,1.61119032782e-06,5.66867274756e-05
9612,11OkE51IDs,No_Glitch,11.82562,9.94935e-20,11.31869,12.78137,0.875,10.33876,0.0,0.0,1136452723.16,H1:GDS-CALIB_STRAIN,3.05407093038e-06,2.02965156859e-06,3.26979545662e-07,9.4576336096e-07,6.54986870359e-05,9.6735709576e-07,2.60852266365e-05,0.0479371882975,0.00678210146725,1.84939490282e-05,0.944049596786,2.79070063698e-05,6.22229435976e-06,3.60423342727e-07,9.45493320614e-06,1.03079819382e-05,3.35866457135e-06,4.97963737871e-05,2.08767482945e-06,0.00100423942786
9613,9JI29WUT1Q,No_Glitch,8.17014,4.64691e-20,10.93043,10.39987,1.25,2.56254,0.0,0.0,1132232198.38,H1:GDS-CALIB_STRAIN,2.56508315033e-06,2.01393191901e-07,1.44657860801e-07,7.60416128287e-07,1.61190782819e-05,1.21660775676e-07,1.75909315203e-06,0.000348069705069,0.0512030608952,5.69888325117e-05,0.944041192532,5.57621751796e-06,1.85610053904e-06,7.89254741562e-08,6.69941027809e-06,7.04555495759e-05,9.23835955291e-07,0.000100937839306,2.1520008886e-05,0.00412097433582
9614,VXRe2Svrij,No_Glitch,8.00977,6.27099e-23,65.53143,1437.14174,1.19727,2745.6508,0.0,0.0,1134813202.81,H1:GDS-CALIB_STRAIN,0.000250436249189,1.51317408381e-05,9.35518710321e-06,2.53421785601e-05,1.92983698071e-05,2.95431232189e-06,4.43573026132e-06,9.81644116109e-05,0.0189797598869,0.00603217026219,0.943811237812,4.94677078677e-05,0.00404549203813,2.55771592492e-05,2.64237423835e-05,0.00865173432976,1.25929354908e-05,0.00362285226583,0.000683373771608,0.0136342272162
9615,Coz9K2Pz8v,No_Glitch,8.17302,6.22609e-22,24.36327,2707.44464,3.875,5376.20462,0.0,0.0,1136994361.81,H1:GDS-CALIB_STRAIN,0.00116306368727,7.65894037613e-06,4.3503323468e-06,1.14066197057e-05,4.06998224207e-05,1.20408367366e-06,8.57652685227e-06,1.52008733494e-05,0.0217939950526,0.000332607858581,0.943661570549,0.000143334982567,0.000545310147572,1.27382136839e-07,0.0288625992835,1.16518287996e-06,3.78928016289e-05,0.00322607089765,2.38191205426e-05,0.000119361902762
9616,Jzzlmohnto,No_Glitch,7.5175,8.76259e-23,48.88263,1889.5351,0.875,3684.04309,0.0,0.0,1130507880.56,H1:GDS-CALIB_STRAIN,0.0430397614837,6.52136441204e-06,5.62297657325e-07,1.02383501144e-06,5.37658934263e-06,1.06437283875e-07,4.26441147283e-07,4.1458602027e-06,0.00955038610846,0.000742471951526,0.943560242653,2.70425130111e-06,0.000657120894175,9.60710355713e-09,0.00224075862207,3.08201992993e-06,8.81483060766e-07,0.00013126032718,2.70137576308e-07,5.28918390046e-05
9617,7P1Vm2KBXm,No_Glitch,7.95531,2.54048e-20,13.06148,15.6817,2.0,13.12621,0.0,0.0,1132034195.62,H1:GDS-CALIB_STRAIN,7.36287802283e-06,1.32803324959e-05,8.73592796324e-07,1.2725643046e-06,3.52160810735e-07,1.15744933282e-06,2.50048051385e-05,0.0113327223808,0.0437031276524,0.000141121287015,0.943419635296,7.55545352149e-06,0.000276753824437,7.64564163092e-07,1.86529325674e-06,7.51306151869e-06,6.36041022517e-07,0.000118407850096,2.38453976635e-05,0.000916719203815
9618,qGpeDlci4Y,No_Glitch,8.09491,3.20574e-21,17.36844,68.76586,2.0,105.51292,0.0,0.0,1130082354.38,H1:GDS-CALIB_STRAIN,0.000143597309943,4.50682910014e-06,1.52729953697e-05,2.42493624683e-05,0.00479670800269,3.69144322576e-06,3.11006515403e-05,0.000216373722651,0.0352048836648,0.00397601909935,0.942322731018,0.000287500035483,0.000263064604951,1.50817913891e-05,0.00177958118729,0.00892310589552,6.52628805256e-05,0.00091640901519,3.83794649679e-05,0.000972470210399
9619,lzDOB55S1h,No_Glitch,8.20575,6.35445e-23,65.53143,2987.48918,1.75,5849.39406,0.0,0.0,1136197909.94,H1:GDS-CALIB_STRAIN,0.000153877816047,7.48098000258e-06,1.44168716361e-05,1.9051027266e-05,6.56249249005e-05,4.51128744317e-06,1.46380543811e-05,0.00014280587493,0.0478490591049,0.00100755714811,0.941594898701,0.000428755854955,0.00231178454123,9.74834983936e-06,0.000241027097218,0.000296799116768,4.35331094195e-05,0.00310092489235,0.000261629204033,0.00243189744651
9620,mJ1A3IYpNg,No_Glitch,12.36545,7.59185e-22,34.45258,3204.49849,5.625,6364.50737,0.0,0.0,1135843036.62,H1:GDS-CALIB_STRAIN,4.26514270657e-05,2.81446000372e-06,2.27020564125e-06,1.44071154864e-05,1.98269644898e-05,6.92386777246e-07,8.24199833005e-06,1.61092648341e-05,0.0226934049278,0.000181602415978,0.941508769989,1.74335400516e-05,5.14790481247e-05,9.28247985144e-08,0.032271400094,7.18973114999e-06,1.1189496945e-05,0.00167971523479,7.99118060968e-05,0.00139080290683
9621,Wos9S4pYDo,No_Glitch,10.98495,5.24495e-21,36.8495,1748.48645,2.04126,3432.9729,0.0,0.0,1128955255.2,H1:GDS-CALIB_STRAIN,0.00172711757477,2.64107493422e-05,4.91734363095e-06,3.28332589561e-06,0.000405022379709,8.61084970438e-07,6.73766044201e-06,6.98131361787e-06,0.00248709297739,0.00049923354527,0.941417515278,7.73668361944e-05,1.59749924933e-05,1.89546938145e-07,0.0515320003033,1.75367404154e-06,5.84491426707e-05,0.00136320386082,2.59723765339e-06,0.000363292638212
9622,iWf34KJRkC,No_Glitch,7.60899,1.70227e-22,362.72991,1143.59207,1.40918,1980.58341,0.0,0.0,1130601207.51,H1:GDS-CALIB_STRAIN,6.14717573626e-05,6.2547136622e-05,1.93007126654e-05,1.92867846636e-05,4.3528043534e-06,6.14076225247e-06,1.7098895114e-05,0.00059812318068,0.0418545864522,0.000116847964819,0.940701425076,0.000176482280949,0.000377214339096,6.92371977493e-05,3.42222774634e-05,5.37665982847e-05,3.56697673851e-05,0.00692891189829,0.0036400584504,0.00522327842191
9623,zq2oqStGwq,No_Glitch,9.0321,8.8205e-23,53.22445,2258.35267,1.06885,4417.11712,0.0,0.0,1136197905.56,H1:GDS-CALIB_STRAIN,0.0235661044717,0.000106075152871,1.23882437038e-05,1.07057339847e-05,2.83694134851e-05,2.19821117753e-06,2.74656645161e-06,3.34192895934e-06,0.00466291140765,0.00145540921949,0.939155697823,0.000135155118187,0.0290686693043,2.32459842664e-06,0.000432590371929,0.000116968672955,4.74749540444e-05,0.000934700015932,1.39809235407e-05,0.00024220389605
9624,7TunfQsJjW,No_Glitch,7.82982,1.73011e-19,10.62718,813.17851,0.6875,1612.66633,0.0,0.0,1136452748.44,H1:GDS-CALIB_STRAIN,2.14966985368e-06,5.00460510011e-06,1.5042492123e-06,3.39555958817e-06,0.000128779924125,1.30456453462e-06,1.70660114236e-05,0.00155913433991,0.0556722842157,0.000153772329213,0.938688933849,2.50859848165e-05,2.84994757749e-06,1.90305320302e-06,5.52985657123e-05,6.17080731899e-05,1.22019027913e-05,0.000263517518761,8.15914518171e-06,0.00333594530821
9625,wF6KOcilD8,No_Glitch,10.2357,8.67635e-23,64.30387,2654.46462,1.56567,5202.3143,0.0,0.0,1136595405.81,H1:GDS-CALIB_STRAIN,6.72297974234e-05,9.63960883382e-06,8.08037566458e-06,8.15390012576e-06,6.73720205668e-05,1.24128405332e-06,3.61517072633e-06,2.75185607279e-06,0.00355818099342,0.000163993347087,0.938111484051,2.90506923193e-05,0.0358301512897,1.220366903e-05,3.55763113475e-05,0.000634721305687,3.67240227206e-06,0.0115964487195,0.000226238073083,0.00963021442294
9626,Vk8oUxzFle,No_Glitch,8.358,4.58447e-23,138.30785,2981.1954,1.37231,5690.5948,0.0,0.0,1137024054.84,H1:GDS-CALIB_STRAIN,5.13138593305e-06,9.80495315162e-07,1.47699370245e-06,6.55657413517e-06,3.40392180078e-05,7.36871413665e-07,1.24969410535e-05,0.000121925404528,0.0579656250775,0.000378819997422,0.937640011311,1.63749900821e-05,4.54725995951e-05,1.45537421758e-06,9.63398779277e-05,0.000468712678412,4.34678486272e-06,0.000570695090573,6.91041350365e-05,0.00255969935097
9627,nN7cR0v94T,No_Glitch,7.87663,1.54456e-19,10.73747,11.08455,1.5,1.26032,0.0,0.0,1130777709.38,H1:GDS-CALIB_STRAIN,4.95646736454e-06,4.12002736994e-06,4.81270603814e-07,1.22509891298e-06,1.10190831037e-06,1.44430487126e-07,4.10840902987e-06,0.000249409000389,0.0531188026071,7.50401450205e-05,0.937084615231,9.53928747549e-07,4.86001918034e-05,1.34002007712e-07,3.72769727619e-06,2.55284703599e-05,2.65748667516e-07,0.00021975072741,0.000129035921418,0.00902797468007
9628,6NFJmETciY,No_Glitch,8.54313,1.65373e-20,14.99229,2720.24087,3.0,5411.15233,0.0,0.0,1133277190.75,H1:GDS-CALIB_STRAIN,1.86930283235e-05,7.86937198427e-06,1.49797210725e-06,5.28665304955e-06,2.08208393815e-06,1.10392886654e-06,6.08176196693e-06,0.000252265162999,0.0580645017326,0.000335719349096,0.936838805676,2.56253515545e-05,0.000715486472473,1.42826718275e-06,1.42640164995e-05,0.000171664098161,7.16823387847e-06,0.00068851740798,8.37609186419e-05,0.00275819771923
9629,Ik7shEJtad,No_Glitch,7.5086,6.23992e-23,54.24052,87.52087,0.84375,72.37388,0.0,0.0,1134823830.56,H1:GDS-CALIB_STRAIN,3.19014106935e-05,1.41864586567e-06,3.72084542732e-07,2.81873212771e-06,9.5683053587e-06,3.11389129592e-07,2.5234178338e-06,0.000193680607481,0.0546433664858,0.000187576370081,0.936800777912,1.39278708957e-05,1.49566103573e-05,3.29576664626e-07,6.61022713757e-05,1.49064298967e-05,4.09650147049e-06,0.00136556045618,9.7136333352e-05,0.00654864823446
9630,e2BBX2vLRY,No_Glitch,7.82889,8.26619e-23,77.68961,93.36614,1.5,57.51511,0.0,0.0,1135426642.09,H1:GDS-CALIB_STRAIN,8.80959669303e-06,1.68351762113e-05,3.86671717933e-06,3.29716226588e-06,1.21376888274e-05,4.47226994993e-07,3.3828996493e-06,3.71589499082e-06,0.0544458888471,0.000410229346016,0.936322450638,3.21998822983e-06,0.00337558775209,5.03548471897e-06,8.59666834003e-05,0.00393821485341,1.66967959103e-06,0.000300605141092,4.58426875412e-05,0.00101278489456
9631,jifB72KNXd,No_Glitch,7.58911,1.95995e-20,15.33247,2343.10158,3.0,4657.73803,0.0,0.0,1132743051.62,H1:GDS-CALIB_STRAIN,2.72059969575e-06,7.25090358173e-05,2.64041341325e-06,3.42413886756e-06,6.09258204349e-05,2.73885120805e-06,2.07267312362e-05,0.0034341593273,0.0564829446375,0.000173830019776,0.936183512211,3.90270834032e-05,2.41078105319e-05,7.34920695322e-06,4.50412744613e-06,0.000291506643407,3.46919805452e-05,4.1800289182e-05,5.20788780705e-05,0.00306482845917
9632,mr2KVMrQgz,No_Glitch,7.64472,4.34248e-23,95.65362,97.21548,0.375,6.52648,0.0,0.0,1130771022.03,H1:GDS-CALIB_STRAIN,2.38136944972e-05,8.1899943325e-06,1.07038040369e-05,9.1089423222e-06,0.00112316000741,9.0753457016e-07,2.69389761343e-06,1.92865918507e-05,0.00982512719929,0.00292023993097,0.936125159264,3.24486391037e-05,9.70219552983e-05,2.32925303862e-05,0.00017218105495,0.0299604590982,1.18112866403e-05,0.0012730358867,9.46346335695e-05,0.0182667225599
9633,2bgkaFzRri,No_Glitch,11.94478,1.53119e-22,942.81041,614.25433,0.23438,1046.8092,0.0,0.0,1130603122.96,H1:GDS-CALIB_STRAIN,9.76950923359e-06,4.23177937137e-07,6.81093479216e-06,0.000456680369098,0.000187013007235,3.70906564058e-05,8.39975764393e-05,0.0012066202471,0.00833546742797,0.00758029613644,0.93610149622,0.000793335377239,1.18692305477e-05,0.000285140646156,0.000393723632442,0.000505125615746,5.47029048903e-05,0.0341360829771,0.00384717900306,0.00596716813743
9634,Vs5Qjto73a,No_Glitch,8.94214,4.7112e-22,2025.31024,2480.85943,0.01953,1069.77925,0.0,0.0,1129752989.96,H1:GDS-CALIB_STRAIN,7.78615321906e-06,8.20234390631e-07,1.59977764724e-06,3.23916219713e-06,1.58265047503e-05,1.01023613297e-06,2.51079563895e-06,0.000305618479615,0.0451146960258,0.00039575228584,0.936022818089,3.13001946779e-05,2.88296996587e-05,1.97349186237e-06,1.53833188961e-05,0.000122679921333,7.03301611793e-06,0.000873606477398,0.000254570826655,0.0167929306626
9635,7d2PS7fouM,No_Glitch,8.05623,1.66031e-22,34.12836,2972.68092,1.34619,5879.01058,0.0,0.0,1134924846.38,H1:GDS-CALIB_STRAIN,2.2861894422e-07,2.24554537454e-06,3.36839462989e-08,5.88732156359e-08,6.33036052022e-07,1.1988432469e-08,3.8915584355e-07,0.000246760173468,0.0626032873988,6.03692797085e-06,0.935933589935,1.34488033154e-07,1.93908732626e-07,3.38133787636e-09,2.64564391728e-06,2.09214636016e-06,4.26767087447e-07,2.32339357353e-06,1.66874110619e-06,0.00119721307419
9636,yYfyWA0WIK,No_Glitch,8.51885,1.17773e-20,2025.31024,2406.5653,0.01758,1306.32236,0.0,0.0,1129793400.37,H1:GDS-CALIB_STRAIN,0.000185994314961,4.44072647952e-05,1.75032946572e-05,1.79169201147e-05,4.09313179262e-05,5.08614266437e-06,3.24600950989e-05,8.43414236442e-05,0.0489930845797,0.000776397821028,0.935931563377,0.000174933404196,0.0054948576726,3.90649620385e-06,0.00143637985457,5.7029632444e-05,5.44438044017e-05,0.00412421999499,0.000298237398965,0.00222632172517
9637,vnd9CDwao3,No_Glitch,12.47395,2.02481e-21,41.25313,76.61237,1.71875,89.22474,0.0,0.0,1126765799.58,H1:GDS-CALIB_STRAIN,2.40849076363e-05,2.17660294766e-06,2.93270829843e-07,1.01125715446e-06,2.98742816085e-06,1.58580547804e-07,2.36542837229e-06,0.000161901727552,0.0611813180149,2.65844864771e-05,0.935863316059,6.71351335768e-06,2.01197599381e-05,4.14751823996e-08,0.000104731974716,2.46297759077e-06,2.5042870675e-06,0.000602710410021,7.25785548639e-06,0.00198725052178
9638,aXteqRSUa4,No_Glitch,7.68495,5.46328e-23,150.59255,118.79218,1.3125,227.67066,0.0,0.0,1133692515.11,H1:GDS-CALIB_STRAIN,3.67526268974e-07,1.16024303054e-07,1.55075653652e-07,6.57261637116e-07,7.51692350605e-05,4.36538343251e-08,1.89431023045e-06,0.000247903226409,0.0560307987034,0.000321258237818,0.935423195362,7.369501418e-07,1.281596127e-07,1.30836227186e-07,8.71879819897e-06,0.00432972144336,5.72713133806e-07,1.28155588754e-05,3.63956860383e-06,0.00354195036925
9639,31NZVw3zzc,No_Glitch,7.59005,5.85321e-22,1996.20047,2003.0951,0.01367,114.25059,0.0,0.0,1129752248.25,H1:GDS-CALIB_STRAIN,2.71065550805e-06,3.13134410135e-06,1.59648584486e-06,1.88826822978e-06,0.000103424768895,5.90906608977e-07,3.14346493724e-06,0.000241030473262,0.011505025439,0.000107964318886,0.935377895832,1.53578475874e-05,2.02090905077e-06,2.56360590356e-06,1.07087416836e-05,0.000253662816249,4.67463632958e-06,0.00100739637855,0.000150309759192,0.0512049235404
9640,ChC2v9b1Cr,No_Glitch,8.27132,3.06958e-22,2025.31024,2502.84814,0.01172,1113.75668,0.0,0.0,1129751277.2,H1:GDS-CALIB_STRAIN,0.000100877077784,5.48864363736e-06,3.4186305129e-06,7.99863573775e-06,1.40486226883e-05,1.6681536863e-06,1.19974502013e-05,0.000221723210416,0.0425635501742,0.000742248841561,0.934851408005,4.69683327537e-05,0.000131434950163,1.47342291257e-06,0.000142922406667,2.06889908441e-05,1.53982000484e-05,0.00700902473181,0.000577005383093,0.0135306743905
9641,dn6QrEGYmZ,No_Glitch,12.07956,4.66885e-21,37.5127,38.29121,2.25,7.35074,0.0,0.0,1134344775.81,H1:GDS-CALIB_STRAIN,8.61178796185e-06,3.62036848855e-06,2.09690369957e-06,4.43737599198e-06,1.85920453077e-05,1.15535510758e-06,1.44285786519e-05,0.00122093735263,0.0589083097875,0.000204068201128,0.934551775455,4.78401416331e-05,2.01794614441e-06,7.05049785665e-07,7.59275135351e-05,1.49327461259e-05,1.86301695067e-05,0.00055055267876,0.000124120910186,0.00422726664692
9642,VX76dZ0xbV,No_Glitch,7.52605,4.29302e-22,40.7807,77.32259,0.28125,87.8043,0.0,0.0,1129614712.09,H1:GDS-CALIB_STRAIN,1.89981965377e-05,2.66070105681e-06,7.22292679711e-06,2.05489050131e-05,4.78049369121e-05,3.39090411217e-06,1.98764737434e-05,0.00024375578505,0.0170127749443,0.000634351337794,0.934477865696,7.06121863914e-05,0.000143561032019,2.14830888581e-05,2.20320962399e-05,0.000348399480572,1.28345627672e-05,0.0270076990128,0.00143702328205,0.0184471216053
9643,PXh9e0T2z2,No_Glitch,10.3407,7.94294e-23,108.75161,1685.72685,2.5,3207.39089,0.0,0.0,1127109144.23,H1:GDS-CALIB_STRAIN,1.95355823962e-06,4.38098413724e-06,1.95506981981e-06,2.0389504698e-06,0.000210258484003,5.92052572301e-07,6.86123576088e-06,0.000519680092111,0.0626027807593,0.000196101362235,0.934049189091,5.34038736077e-06,1.19319420264e-05,1.73352862021e-06,1.27307230287e-05,0.000521749898326,4.46646754426e-06,0.000127925930428,1.94962467504e-05,0.0016988129355
9644,GWxXWrU0Pe,No_Glitch,9.61444,7.13602e-21,15.57016,2488.93829,3.5,4948.67179,0.0,0.0,1135870594.25,H1:GDS-CALIB_STRAIN,3.02192290746e-07,8.43397515382e-07,2.09686120911e-07,9.91132083072e-07,3.83618680644e-05,2.9315887673e-07,5.01394197272e-06,0.000821060093585,0.0606761872768,0.000337431090884,0.933756411076,6.39597465124e-06,8.53441747495e-07,8.44599981065e-07,2.31100057135e-06,0.00262971478514,3.29160889123e-06,2.37514886976e-05,4.26173028245e-06,0.00169146189
9645,mHx921z5QF,No_Glitch,7.88611,4.8516e-23,87.85061,70.84705,1.125,46.91905,0.0,0.0,1136735548.09,H1:GDS-CALIB_STRAIN,8.29509735922e-05,0.000100087272585,0.00015063903993,1.77086058102e-05,0.000614729477093,6.46967055218e-06,5.66729158891e-06,1.87325240404e-05,0.0113741885871,0.00218327762559,0.933652162552,2.9378439649e-05,0.0270413160324,0.000103931866761,0.000131813547341,0.0119032235816,1.93648520508e-05,0.00339506589808,0.00029762883787,0.00887167733163
9646,rTcFqTTzx0,No_Glitch,37.91475,5.66762e-19,10.36169,3483.70582,7.53027,6957.49793,0.0,0.0,1133938790.88,H1:GDS-CALIB_STRAIN,1.61636326084e-05,9.85163642326e-05,9.80061577138e-06,7.86228974903e-06,3.02039770759e-05,2.17393358071e-06,1.86943980225e-05,0.000136806687806,0.0542823299766,0.000215458378079,0.933350980282,1.76215708052e-05,0.000265105045401,5.38247695658e-06,0.000273325335002,0.000128587518702,2.82034816337e-05,0.00223100488074,0.00066115160007,0.00822065025568
9647,G0G62UNYgi,No_Glitch,7.61762,1.07004e-22,43.63943,43.04788,1.0,3.66789,0.0,0.0,1130467941.94,H1:GDS-CALIB_STRAIN,0.0364675372839,4.04375259677e-06,1.06626453089e-06,2.18289346776e-06,7.31629697839e-05,2.17219337628e-07,7.41185658626e-07,4.28275598097e-06,0.00109654758126,0.000693574955221,0.933261811733,2.64865793724e-05,1.1266482943e-05,1.06913491393e-08,0.0276834145188,6.15372869106e-07,1.81097457244e-05,0.00052095396677,6.88495163104e-07,0.000133284091135
9648,pKoGC8bD7Z,No_Glitch,8.69187,6.06729e-23,98.40571,2480.61748,0.5,4790.50331,0.0,0.0,1134463908.53,H1:GDS-CALIB_STRAIN,1.6833130303e-06,4.17861110691e-06,2.67628820438e-06,3.82252574127e-06,7.30725587346e-05,8.32879322843e-07,2.2860842364e-05,0.000206378812436,0.0536557137966,3.55649353878e-05,0.933203399181,4.30479167335e-06,2.48711712629e-05,3.30289685735e-06,3.1719195249e-05,0.00022299340344,3.56035366167e-06,0.00274504977278,0.000139781986945,0.00961423479021
9649,dRraM8TXn7,No_Glitch,9.05773,1.56729e-21,37.86907,3419.51341,1.80493,6765.64311,0.0,0.0,1133691891.31,H1:GDS-CALIB_STRAIN,0.000411301793065,6.30201884633e-06,6.2208628151e-06,8.6882882897e-06,0.000624015694484,1.37291556257e-06,1.38601117214e-05,0.000175280176336,0.056492716074,0.00027186141233,0.932861328125,0.000130192085635,7.39159077057e-05,5.16188947586e-07,0.00620700558648,5.16345062351e-05,2.27104192163e-05,0.000826412113383,9.63062393566e-06,0.00180504308082
9650,up5YoDKv3H,No_Glitch,7.93744,4.12128e-22,28.78738,3373.42121,1.05469,6690.74642,0.0,0.0,1134320467.88,H1:GDS-CALIB_STRAIN,9.62433750828e-06,4.67608970212e-07,5.14833175203e-07,2.61492004938e-06,4.63585711259e-05,1.88265090628e-07,3.03695264847e-06,7.77723471401e-05,0.0651133358479,9.84742946457e-05,0.932269334793,1.86293855222e-05,2.76184027825e-06,1.17351163453e-07,0.00107416976243,1.16879846246e-05,6.05148034083e-06,0.000229315570323,4.15098838857e-05,0.000994058791548
9651,xsHQQtCMd4,No_Glitch,7.60753,4.44922e-23,106.85222,554.97413,0.625,1002.99491,0.0,0.0,1133356012.33,H1:GDS-CALIB_STRAIN,1.08080039354e-05,0.000704792852048,8.74139805092e-05,1.3783115719e-05,0.000417008675868,5.95104711465e-06,5.47585368622e-05,0.000726295635104,0.0169263016433,0.00247036828659,0.932224214077,2.12715185626e-05,8.9526118245e-05,0.000125402351841,5.34205946678e-06,0.0329676382244,7.58659443818e-05,0.000365824002074,0.00034238238004,0.0123650310561
9652,DKWBNxdCTA,No_Glitch,7.83345,1.95091e-22,32.24614,2351.49567,1.125,4640.94985,0.0,0.0,1134927110.62,H1:GDS-CALIB_STRAIN,0.000205377436941,7.94874085841e-06,5.66318340134e-06,6.68996290187e-06,8.35495739011e-05,1.22088931676e-06,1.70708135556e-05,0.000174667817191,0.062147218734,0.000661705387756,0.930730581284,3.65577252524e-05,4.59045004391e-05,4.27796607028e-07,0.00289828120731,3.06177425955e-05,2.2490579795e-05,0.000786672288086,3.62428691005e-05,0.00210110913031
9653,OzMl1GNcqj,No_Glitch,10.10972,1.04993e-19,10.54791,2053.27685,3.5,4096.64,0.0,0.0,1134456977.12,H1:GDS-CALIB_STRAIN,7.99251301942e-06,7.02077886672e-06,9.44673843151e-07,1.32665672936e-06,4.50353854831e-06,5.66264247936e-07,5.92983042225e-06,0.00048162494204,0.0680403858423,0.000117140487419,0.929480195045,4.79807613374e-06,2.99691109831e-05,1.60958464335e-07,1.67162488651e-05,1.25291471704e-05,5.03580349687e-06,3.67203901988e-05,1.64220764418e-05,0.00172999477945
9654,J4n0gelwHA,No_Glitch,7.51296,8.22688e-22,20.75468,21.08816,1.75,2.16896,0.0,0.0,1133285627.81,H1:GDS-CALIB_STRAIN,0.00404911581427,3.58988763765e-05,2.60280230577e-05,4.02646910516e-05,0.000410112348618,8.71323300089e-06,4.69558690384e-05,0.000290431838948,0.0434846878052,0.00285517796874,0.929228186607,0.000477087596664,0.00279928906821,2.77298249785e-06,0.0118972109631,7.36876754672e-05,0.000209878009628,0.00336849177256,0.000174597706064,0.000521413516253
